epoch,train_loss,val_loss,val_mean_rank,val_mrr,val_hits@10,elapsed_sec
1,0.7647656204879076,,,,,2.916656732559204
2,0.5591073725941036,,,,,3.5593533515930176
3,0.4352053611101066,,,,,3.8762993812561035
4,0.34967071397970906,,,,,4.555893421173096
5,0.2960848200895745,,,,,5.242285966873169
6,0.26426071316606714,,,,,5.969739675521851
7,0.24374199467121022,,,,,6.780173301696777
8,0.22773527090754447,,,,,7.434032201766968
9,0.2170451284687007,,,,,8.131093263626099
10,0.20727137412779445,0.2240351085517357,554.9072265625,0.20208051800727844,0.3489592244083262,8.824134826660156
11,0.1989407124263704,,,,,22.80604338645935
12,0.19269254946199188,,,,,23.51370596885681
13,0.1874285337820277,,,,,24.199334859848022
14,0.18095132119736917,,,,,24.897807359695435
15,0.17686430804587916,,,,,25.595381021499634
16,0.17286351217056603,,,,,26.389745950698853
17,0.17019622671912568,,,,,27.118934869766235
18,0.166275844003118,,,,,27.79807209968567
19,0.16341261030592769,,,,,28.430660009384155
20,0.16201183988516257,0.1842241851962935,455.8492126464844,0.20668064057826996,0.35642999714856,29.10882878303528
21,0.15928192026703022,,,,,40.09977459907532
22,0.1559448736393055,,,,,40.843881607055664
23,0.15426416529905437,,,,,41.752418518066406
24,0.151494350205962,,,,,42.54632377624512
25,0.15052419398548458,,,,,43.31499147415161
26,0.14795976330634,,,,,44.073450803756714
27,0.14495639756598175,,,,,44.828726291656494
28,0.145127793106033,,,,,45.45019340515137
29,0.1426182724653885,,,,,46.23510193824768
30,0.14155739906379153,0.1691826479937026,411.3798828125,0.21677963435649872,0.36076418591388654,47.019235610961914
31,0.13869225484035183,,,,,59.63243865966797
32,0.13751156209076923,,,,,60.61914658546448
33,0.13668880751119472,,,,,61.724170446395874
34,0.13556131679910596,,,,,62.7140634059906
35,0.13341231297108747,,,,,63.77436947822571
36,0.13282699905901443,,,,,64.78669548034668
37,0.13285898307781815,,,,,65.79742741584778
38,0.12950559216525387,,,,,66.77741575241089
39,0.12963813242752853,,,,,67.44259643554688
40,0.12754694511466214,0.15279297560393929,375.8935241699219,0.2052837610244751,0.3615055603079555,68.16725587844849
41,0.12740029014150467,,,,,86.93214702606201
42,0.12644605825613595,,,,,87.55534744262695
43,0.12486692720500268,,,,,88.45439386367798
44,0.12438374371431196,,,,,89.25596046447754
45,0.12340068870612328,,,,,90.21265769004822
46,0.1228109348314879,,,,,91.3433940410614
47,0.12090982613214078,,,,,92.41579961776733
48,0.12084214382766614,,,,,93.21487236022949
49,0.11976847686290373,,,,,94.10943508148193
50,0.11874116507001348,0.14497555091675443,363.85675048828125,0.2101309448480606,0.35728542914171657,95.08987402915955
51,0.11760783745469283,,,,,124.7255506515503
52,0.11791471059273445,,,,,125.88508200645447
53,0.11579825450920835,,,,,127.17961287498474
54,0.11599310355686492,,,,,128.04015064239502
55,0.1149127717992142,,,,,128.8273696899414
56,0.11397425198989025,,,,,129.97407746315002
57,0.11367471023547711,,,,,130.8859851360321
58,0.11298829167884146,,,,,132.15561413764954
59,0.1125839324003565,,,,,133.45278596878052
60,0.11154194405671046,0.1363973653245115,336.7650451660156,0.21929481625556946,0.37137154262902766,134.5417091846466
61,0.11074286787158312,,,,,166.2844204902649
62,0.1106273755921282,,,,,167.37966084480286
63,0.11073386107863518,,,,,168.1922070980072
64,0.11005616894898218,,,,,169.43788409233093
65,0.10885264868554287,,,,,170.68445563316345
66,0.10877901338099834,,,,,171.8012080192566
67,0.10837485862829552,,,,,172.56132102012634
68,0.1075441353049748,,,,,173.3772270679474
69,0.1077114618828534,,,,,174.5538239479065
70,0.10656671109261491,0.1300048169448636,329.9029235839844,0.21929684281349182,0.3668092386655261,175.34830904006958
71,0.10680490350210928,,,,,206.52333235740662
72,0.10649224166406471,,,,,207.6236732006073
73,0.1051746975417161,,,,,208.6253273487091
74,0.10488201596110207,,,,,209.64897918701172
75,0.10523255098996973,,,,,210.5892117023468
76,0.10472534758080249,,,,,211.46725916862488
77,0.10482702537958466,,,,,212.07121539115906
78,0.10295234943973128,,,,,213.02455854415894
79,0.10375543077896832,,,,,213.90640425682068
80,0.10366835872106094,0.12580516473593317,318.0353088378906,0.22374053299427032,0.37524950099800397,215.0211296081543
81,0.10273193617111451,,,,,249.36323165893555
82,0.10204148832658286,,,,,250.36312460899353
83,0.10269056007715355,,,,,251.4269504547119
84,0.1016251670579189,,,,,252.52785062789917
85,0.10215447981536795,,,,,253.2660071849823
86,0.10191306173544047,,,,,254.29104137420654
87,0.1006156975525989,,,,,255.305091381073
88,0.0999099163418732,,,,,256.22495222091675
89,0.10108581370486228,,,,,257.2934467792511
90,0.10039296479666025,0.1234114021424014,315.6911926269531,0.21800996363162994,0.3688622754491018,258.11420130729675
91,0.09963841386657017,,,,,287.01476407051086
92,0.09966701118092862,,,,,287.86847138404846
93,0.09930252725907006,,,,,288.74358558654785
94,0.09844077025429232,,,,,289.85494899749756
95,0.09955052916146256,,,,,290.75913071632385
96,0.09938476349835845,,,,,291.9900288581848
97,0.0992118892289552,,,,,293.1223828792572
98,0.09851094858143757,,,,,294.2503311634064
99,0.09839701638206977,,,,,295.1306743621826
100,0.09768745286931185,0.11823749637413405,312.4833068847656,0.21969980001449585,0.3637867122897063,296.3114469051361
101,0.09796625553007511,,,,,331.0116147994995
102,0.09738342678165991,,,,,332.1554546356201
103,0.0973972316492588,,,,,333.16493344306946
104,0.09699113184666837,,,,,334.17881631851196
105,0.0963942517309271,,,,,335.1868567466736
106,0.09654491216813887,,,,,335.99194955825806
107,0.09677191566647632,,,,,336.9509611129761
108,0.09638372547459739,,,,,337.77378273010254
109,0.09648443505288708,,,,,338.6154901981354
110,0.09549042792053064,0.11774001732183924,302.1924743652344,0.22440309822559357,0.36504134587966924,339.4883623123169
