epoch,train_loss,val_loss,val_mean_rank,val_mrr,val_hits@10,elapsed_sec
1,0.7976351622389741,,,,,3.2313735485076904
2,0.503405387588139,,,,,4.25860857963562
3,0.32262350351744784,,,,,5.273627519607544
4,0.2492083571023685,,,,,6.320005178451538
5,0.20326323618890696,,,,,7.478793621063232
6,0.1757263410784778,,,,,8.03934907913208
7,0.154553653895384,,,,,9.09640121459961
8,0.14208029504658892,,,,,10.151302814483643
9,0.13174258159999275,,,,,11.242679595947266
10,0.12643529203656953,0.13515145654330948,336.906005859375,0.20193147659301758,0.339606501283148,12.397855043411255
11,0.12350791139433386,,,,,35.05748677253723
12,0.11993018638861407,,,,,36.02025532722473
13,0.11715958761294468,,,,,37.1008141040802
14,0.11424976016704516,,,,,38.23392629623413
15,0.1128198621131671,,,,,39.24995756149292
16,0.11149547972054627,,,,,40.24497842788696
17,0.10970417242198419,,,,,41.281211853027344
18,0.10837969991311046,,,,,42.41086006164551
19,0.10827846323721745,,,,,43.56538963317871
20,0.10666670516176295,0.11919345194487141,279.47802734375,0.2111203521490097,0.3555745651554035,44.67614531517029
21,0.107191675028448,,,,,69.28254747390747
22,0.10550866863318749,,,,,70.2451024055481
23,0.10578707182671106,,,,,71.24267506599426
24,0.10428898312048619,,,,,72.21323275566101
25,0.10328360837324406,,,,,73.34547972679138
26,0.10402985373948796,,,,,74.35320401191711
27,0.10305025207656962,,,,,75.44117546081543
28,0.10262706444479784,,,,,76.52616357803345
29,0.1030061403341631,,,,,77.74120473861694
30,0.10105222273876248,0.11681500207903653,254.27230834960938,0.21436594426631927,0.3681209010550328,78.837162733078
31,0.10205998743985897,,,,,103.02547240257263
32,0.10177646408709508,,,,,104.06229257583618
33,0.10225366416686714,,,,,105.04696917533875
34,0.10084143800003259,,,,,106.0304708480835
35,0.10112548365570483,,,,,107.13851857185364
36,0.10070623416361398,,,,,108.30479264259338
37,0.10072004595376506,,,,,109.40072107315063
38,0.10018698665236125,,,,,110.47213792800903
39,0.10012193425019236,,,,,111.52043843269348
40,0.0997957392165958,0.11853551632417449,245.20843505859375,0.20941852033138275,0.35443398916452806,112.28435826301575
41,0.10033620476063948,,,,,136.324049949646
42,0.10007561929007143,,,,,137.27932333946228
43,0.09987190411899685,,,,,138.04034185409546
44,0.09968087079454441,,,,,139.1280357837677
45,0.09915395487229463,,,,,140.19830417633057
46,0.09945147052932145,,,,,141.3222758769989
47,0.09941780965524653,,,,,142.5426802635193
48,0.0990808846031737,,,,,143.70119976997375
49,0.09983343036850015,,,,,144.52200293540955
50,0.09852087985011435,0.11607197566541608,241.55044555664062,0.21251672506332397,0.3580268035357856,145.64799094200134
51,0.09912301314047302,,,,,169.29001355171204
52,0.09815170737698899,,,,,170.31956124305725
53,0.09909970111299034,,,,,171.40421772003174
54,0.09789525530599189,,,,,172.5352590084076
55,0.09817882580209471,,,,,173.6156051158905
56,0.09882526248685253,,,,,174.68552589416504
57,0.0990027174357159,,,,,175.75060725212097
58,0.09892750763441682,,,,,176.85702085494995
59,0.09801706848933543,,,,,178.10974764823914
60,0.09849797705832822,0.11283629091888335,236.9468994140625,0.21937671303749084,0.37188480182492156,179.19440531730652
61,0.09742571416994292,,,,,202.2975594997406
62,0.09818538798128229,,,,,203.41649413108826
63,0.09820944535650786,,,,,204.4941852092743
64,0.09737950872608729,,,,,205.54942893981934
65,0.09725932223189485,,,,,206.56311416625977
66,0.09745712970601086,,,,,207.84389400482178
67,0.0969411671863134,,,,,208.88843703269958
68,0.09734133847541492,,,,,209.93539667129517
69,0.09784124597838342,,,,,211.04841876029968
70,0.09715062999452416,0.11422370496785705,238.72061157226562,0.20833821594715118,0.36207584830339323,212.1754286289215
71,0.09680311435632773,,,,,234.89815831184387
72,0.09742779483167807,,,,,235.95932292938232
73,0.09732004294155398,,,,,236.52424097061157
74,0.09717182427685253,,,,,237.6505148410797
75,0.09721447709336765,,,,,238.8251247406006
76,0.09715149851608194,,,,,239.3923830986023
77,0.096784810073756,,,,,240.37417769432068
78,0.09622148663745247,,,,,241.18302989006042
79,0.09547942522624699,,,,,242.31956124305725
80,0.09641443079563468,0.11333525738494839,232.3057861328125,0.22176478803157806,0.36806387225548903,243.534099817276
81,0.0973208614013105,,,,,265.150999546051
82,0.09606903412169883,,,,,265.69989132881165
83,0.09698448964934311,,,,,266.49895453453064
84,0.0958879486945052,,,,,267.47105050086975
85,0.09634312171368321,,,,,268.35067486763
86,0.09627176336724376,,,,,268.9358298778534
87,0.09536362653740396,,,,,269.9366545677185
88,0.09667962198381928,,,,,270.9244782924652
89,0.09637185448655973,,,,,272.0528395175934
90,0.09525787156141158,0.11088952649249832,230.360595703125,0.2170061469078064,0.3631593954947248,273.3157274723053
91,0.09686222188872237,,,,,295.99552845954895
92,0.09542962766394818,,,,,297.02003240585327
93,0.09567161883060285,,,,,298.2515354156494
94,0.09623491859803697,,,,,299.3305232524872
95,0.09560093805767518,,,,,299.924711227417
96,0.09625721094039805,,,,,300.9620552062988
97,0.09574241580838369,,,,,302.0445647239685
98,0.0957970199076148,,,,,303.2481620311737
99,0.09668057046971251,,,,,304.3061349391937
100,0.0954415559332783,0.11264260064376057,232.52694702148438,0.21246187388896942,0.3536926147704591,305.4077286720276
101,0.09505790509267799,,,,,329.8366479873657
102,0.09640568318536302,,,,,330.8938889503479
103,0.09490311609207133,,,,,331.98817467689514
104,0.09559526564918393,,,,,333.18310260772705
105,0.0949022724167343,,,,,334.15932035446167
106,0.09592468650366816,,,,,335.17635703086853
107,0.09514295689067138,,,,,336.234543800354
108,0.09513316692003851,,,,,336.7654559612274
109,0.0947771338276072,,,,,338.0213062763214
110,0.09482179007872707,0.1135936274907852,227.44232177734375,0.22425906360149384,0.3697747362418021,339.0783853530884
111,0.09535735968215689,,,,,362.5531516075134
112,0.09539058477441077,,,,,363.5766441822052
113,0.09403939839944186,,,,,364.5614948272705
114,0.09488700561073043,,,,,365.573205947876
115,0.09591579049126923,,,,,366.57473826408386
116,0.09515743789952043,,,,,367.6835660934448
117,0.09490442207413415,,,,,368.81878638267517
118,0.09526534913265156,,,,,369.90468525886536
119,0.09360945485353628,,,,,370.9599232673645
120,0.09477717937604574,0.10982285824712947,221.91018676757812,0.22233329713344574,0.3674365554605076,372.09881567955017
121,0.09418151463655526,,,,,396.5421016216278
122,0.09478400298035325,,,,,397.6277449131012
123,0.09445649769747969,,,,,398.8011839389801
124,0.09505457212542379,,,,,399.9303798675537
125,0.09404178682000144,,,,,400.74606704711914
126,0.09415639885859788,,,,,401.29506826400757
127,0.09478634028154884,,,,,402.3481616973877
128,0.09433175287050355,,,,,403.4851760864258
129,0.09479079094965757,,,,,404.70192980766296
130,0.09475889021792126,0.11052639912872325,222.63558959960938,0.22344699501991272,0.36806387225548903,405.82541275024414
131,0.09460957589265655,,,,,427.72818064689636
132,0.09408739067523313,,,,,428.763911485672
133,0.09460311448119225,,,,,429.80383682250977
134,0.09459240440075058,,,,,430.7464396953583
135,0.09462465072919364,,,,,431.7373025417328
