epoch,train_loss,val_loss,val_mean_rank,val_mrr,val_hits@10,elapsed_sec
1,0.6246974543932156,,,,,2.9568140506744385
2,0.2736711236941145,,,,,3.7905330657958984
3,0.18610074354520723,,,,,4.616335391998291
4,0.1477634173621154,,,,,5.499724388122559
5,0.12716072937524137,,,,,6.497476816177368
6,0.11648816335530483,,,,,7.4711315631866455
7,0.10677922430512218,,,,,8.355784177780151
8,0.1003348159531405,,,,,9.251466274261475
9,0.0943264796183491,,,,,10.119888067245483
10,0.0897801291960284,0.11185229025592075,320.36065673828125,0.18126913905143738,0.3208440262332478,11.014069080352783
11,0.08799603895398017,,,,,27.48724389076233
12,0.0840771661178511,,,,,28.366140842437744
13,0.08291360044048733,,,,,29.17842745780945
14,0.07928786882143782,,,,,30.088316917419434
15,0.07806635462757294,,,,,31.01710605621338
16,0.07593076066590852,,,,,32.1198091506958
17,0.07477461832680554,,,,,33.094929695129395
18,0.07345322377218173,,,,,34.076313972473145
19,0.0722709481498795,,,,,34.95150279998779
20,0.07080690947109751,0.10376508596414577,327.963623046875,0.1723359376192093,0.2966638152266895,35.89669060707092
21,0.06980845909143689,,,,,63.86207675933838
22,0.06764902381919381,,,,,64.70247149467468
23,0.06720937406641316,,,,,65.71119976043701
24,0.06756870406218365,,,,,66.87219262123108
25,0.06599977266819587,,,,,67.82916378974915
26,0.06495597785418812,,,,,68.7227988243103
27,0.06363293090048203,,,,,69.58841943740845
28,0.0631240544713341,,,,,70.54222822189331
29,0.062058350923350596,,,,,71.57344913482666
30,0.06125534289942563,0.10955772746491371,367.7274169921875,0.17265871167182922,0.29769033361847735,72.60044384002686
31,0.06105062121854415,,,,,95.12100720405579
32,0.06051173876352418,,,,,96.15096688270569
33,0.05941296798994997,,,,,97.26730298995972
34,0.05940682444446083,,,,,98.1936411857605
35,0.05926786079595366,,,,,99.0535569190979
36,0.058522015436409114,,,,,99.7556664943695
37,0.05786163951506351,,,,,100.68524122238159
38,0.05741053040804221,,,,,101.7929675579071
39,0.05681214251070889,,,,,102.72911643981934
40,0.05588527197903367,0.1111064898660117,393.14691162109375,0.17145441472530365,0.29729113202167096,103.7139937877655
41,0.05595966121434942,,,,,128.0802960395813
42,0.05498965922648962,,,,,129.05454921722412
43,0.055426607637953505,,,,,130.02524876594543
44,0.054767363905387,,,,,130.99281001091003
45,0.05449255293503612,,,,,132.10811591148376
46,0.05431801609580919,,,,,133.08575654029846
47,0.05378643412969123,,,,,134.02593183517456
48,0.05380093409170677,,,,,134.95090413093567
49,0.05308639285334888,,,,,135.9643132686615
50,0.052975876520050556,0.11595765752587728,413.21112060546875,0.16473591327667236,0.29689193042486456,137.07599091529846
51,0.05217305751933903,,,,,160.79632353782654
52,0.05232656843850901,,,,,161.91100215911865
53,0.05179552360345795,,,,,162.85139155387878
54,0.05155513775487098,,,,,163.80254983901978
55,0.050996370218067064,,,,,164.73560094833374
56,0.05125311876461861,,,,,165.70248246192932
57,0.05061799420528696,,,,,166.74175930023193
58,0.051129743002738835,,,,,167.51505041122437
59,0.05039913973118547,,,,,168.51739144325256
60,0.05068200460769272,0.12219605950300327,476.8602294921875,0.1572258174419403,0.2789848873681209,169.50164651870728
61,0.04995277695134787,,,,,195.6446714401245
62,0.049940170157110254,,,,,196.71441507339478
63,0.04979912308960687,,,,,197.76140713691711
64,0.049396960854449834,,,,,198.59566044807434
65,0.04902776169042687,,,,,199.56587076187134
66,0.04863137538689727,,,,,200.56261897087097
67,0.04880336256051908,,,,,201.34809112548828
68,0.04870796805766897,,,,,202.38548922538757
69,0.049100890488832705,,,,,203.12120962142944
70,0.049421740822022955,0.1299735496156842,477.90081787109375,0.1663760393857956,0.2962646136298831,204.01637077331543
71,0.047867047651016056,,,,,227.20729327201843
72,0.04804934941920407,,,,,228.15170335769653
73,0.047039016444258834,,,,,229.11076760292053
74,0.04730783320197146,,,,,230.0678436756134
75,0.047807872457881505,,,,,230.93269562721252
76,0.04764405906840012,,,,,232.0749752521515
77,0.04751569476160897,,,,,233.06260061264038
78,0.04696240875934812,,,,,234.0753846168518
79,0.04804332843852431,,,,,234.98895955085754
80,0.04672559555177422,0.13630664691494712,525.5596313476562,0.1538124680519104,0.28172226974622183,235.95920610427856
81,0.046861073137922635,,,,,258.12321066856384
82,0.046794712698117594,,,,,259.1038839817047
83,0.046908225110051056,,,,,260.0357096195221
84,0.047312416564697486,,,,,261.0171949863434
85,0.04615156797812071,,,,,262.1763825416565
86,0.04657506788611826,,,,,263.1192150115967
87,0.04670916142393678,,,,,264.1119267940521
88,0.046195184741548226,,,,,265.06053352355957
89,0.045642477692407306,,,,,265.9782350063324
90,0.04561091058590482,0.1390976082626013,551.8483276367188,0.162438303232193,0.29101796407185626,267.13139748573303
91,0.045517218083368026,,,,,290.2268934249878
92,0.044661110770258146,,,,,291.2023239135742
93,0.04566445869440005,,,,,292.3366298675537
94,0.0453305061459388,,,,,293.26983428001404
95,0.04570926772506691,,,,,294.2266836166382
96,0.0453728276581082,,,,,295.14928340911865
97,0.044495677299167924,,,,,296.10373044013977
98,0.045447741491619835,,,,,297.1129848957062
99,0.04542150839880119,,,,,297.95681643486023
100,0.044559260757828144,0.14398947738839718,544.4788208007812,0.14836862683296204,0.27008839463929285,298.93630743026733
101,0.045304312392878424,,,,,321.94869327545166
102,0.045226523438387976,,,,,322.92518377304077
103,0.044722249171477955,,,,,323.9001784324646
104,0.04429352356939032,,,,,324.84693002700806
105,0.04432570496663201,,,,,325.829407453537
106,0.04395147724691758,,,,,326.9767196178436
107,0.04448474950619815,,,,,328.011598110199
108,0.043344079041968714,,,,,328.99960827827454
109,0.04418317695669832,,,,,329.99016284942627
110,0.04363251720377104,0.15175544863366522,625.6712646484375,0.1489073485136032,0.27305389221556886,331.01406240463257
111,0.043400280522995265,,,,,356.1083679199219
112,0.04382720041662839,,,,,357.2459225654602
113,0.04368306690377599,,,,,358.1294934749603
114,0.04412803063041975,,,,,359.117395401001
115,0.04326890030857628,,,,,360.0857138633728
116,0.04389132379777344,,,,,361.12660360336304
117,0.043350132586133606,,,,,362.23097109794617
118,0.04349924772517841,,,,,363.15749168395996
119,0.04342726284778953,,,,,364.0985155105591
120,0.04315530126261192,0.1536687389972171,625.1806640625,0.14660213887691498,0.27157114342743083,365.0597040653229
121,0.04380028691719357,,,,,388.61847448349
122,0.04287450187907077,,,,,389.54040336608887
123,0.043408721505315856,,,,,390.4834690093994
124,0.04230691966277167,,,,,391.471075296402
125,0.04270899077209701,,,,,392.4943702220917
126,0.04259935992653719,,,,,393.23133182525635
127,0.04289203078524512,,,,,394.22230315208435
128,0.043101594050550064,,,,,395.212064743042
129,0.04287428667276094,,,,,396.1607229709625
130,0.042585498827062924,0.1601940689431591,674.6492309570312,0.14901746809482574,0.26877673224978615,397.2677345275879
131,0.04290779762383759,,,,,421.9551281929016
132,0.041776330952051195,,,,,422.9031822681427
133,0.04280839816617188,,,,,423.54013299942017
134,0.04235493363153557,,,,,424.55282735824585
135,0.04194545223502619,,,,,425.47636365890503
136,0.042478389824139366,,,,,426.4740843772888
137,0.041968037444565134,,,,,427.46257853507996
138,0.04197799896330007,,,,,428.58602476119995
139,0.04193814170893002,,,,,429.5544831752777
140,0.04237327197231528,0.16478613204669842,734.3238525390625,0.13890621066093445,0.2618192187054463,430.4895567893982
141,0.04199937546334031,,,,,456.5924742221832
142,0.04247717978118757,,,,,457.4246459007263
143,0.0413121868208246,,,,,458.30657172203064
144,0.04151175189957365,,,,,459.2128264904022
145,0.041561869355527296,,,,,460.16072177886963
146,0.04137486195427861,,,,,461.16225385665894
147,0.04121174860340509,,,,,462.04465341567993
148,0.041454579402769226,,,,,463.18371415138245
149,0.041444064677158644,,,,,464.0770308971405
150,0.041210771447466064,0.16101181015079097,664.8905639648438,0.14621998369693756,0.2753920729968634,465.0309557914734
151,0.0413925703364763,,,,,488.47715616226196
152,0.04121711761618546,,,,,489.348427772522
153,0.04166054908338363,,,,,490.2485349178314
154,0.04138734852027015,,,,,491.1965820789337
155,0.04179003234603795,,,,,492.17862248420715
156,0.041250957529534275,,,,,492.9206473827362
157,0.041236736998482224,,,,,493.51894307136536
158,0.041646357272996634,,,,,494.3204929828644
159,0.040733252530095944,,,,,495.12767457962036
160,0.04041087226214722,0.1666719658841494,734.2047119140625,0.1382569670677185,0.2664955802680354,495.93137311935425
161,0.041031177936233496,,,,,522.4423401355743
162,0.04067497614345296,,,,,523.5739262104034
163,0.041196145215988716,,,,,524.4329135417938
164,0.040351658485086594,,,,,525.2528200149536
165,0.04030865785803345,,,,,526.1796050071716
166,0.0410549538105476,,,,,527.1283299922943
167,0.04059688850820159,,,,,528.2343800067902
168,0.040696644813535326,,,,,529.2382395267487
169,0.04064916654806022,,,,,530.1900501251221
170,0.039891184358921486,0.17292737116118867,785.044921875,0.14252516627311707,0.26843455945252354,531.1705257892609
171,0.040029874479684355,,,,,555.4943928718567
172,0.04001951023532139,,,,,556.431734085083
173,0.04102468857961591,,,,,557.371584892273
174,0.04038174676616657,,,,,558.4791176319122
175,0.04113560475663257,,,,,559.3133845329285
176,0.04032361243997094,,,,,560.1794798374176
177,0.04054627912575768,,,,,561.1073107719421
178,0.0398860765663882,,,,,562.0430424213409
179,0.040095351983557286,,,,,563.1065032482147
180,0.04037541146809657,0.1767854354075295,824.4955444335938,0.14113862812519073,0.2606216139150271,564.1439225673676
181,0.039905803431315376,,,,,590.0934791564941
182,0.04069224042375451,,,,,590.9650485515594
183,0.0403040897938247,,,,,591.8269798755646
184,0.04006170851340507,,,,,592.7608578205109
185,0.03989743654861453,,,,,593.7765908241272
186,0.04014908221105853,,,,,594.8199050426483
187,0.04032536477599086,,,,,595.7019469738007
188,0.039804588371935616,,,,,596.5995018482208
189,0.040227792167235675,,,,,597.4911835193634
190,0.04003902540172706,0.17863704092080415,813.7861328125,0.1363460272550583,0.2610208155118335,598.6085164546967
191,0.03899677333849497,,,,,622.1905896663666
192,0.039651451137105734,,,,,623.3609807491302
193,0.04006019404093208,,,,,624.291980266571
194,0.039804091063922874,,,,,625.2426629066467
195,0.03971775948219332,,,,,626.1414213180542
196,0.039677901866472236,,,,,627.0266330242157
197,0.03902208777758725,,,,,627.9926841259003
198,0.03931231001392726,,,,,629.0330877304077
199,0.039098468698157196,,,,,629.8523938655853
200,0.03958006779070533,0.1769294422390728,828.6453857421875,0.13911963999271393,0.27265469061876246,630.8347699642181
